Date,Hours,SE1,SE2,SE3,SE4,SE,TotalPowerProduction,Date,Tid (UTC),Lufttemperatur
2017-11-29,06 - 07,1456.0,2638.0,11880.0,3375.0,19349.0,15851.0,2017-11-29,06:00:00,5.0
2017-11-29,18 - 19,1597.0,2666.0,13291.0,3841.0,21393.0,17435.0,2017-11-29,18:00:00,2.8
2017-11-30,06 - 07,1187.0,2440.0,11795.0,3547.0,18969.0,19458.0,2017-11-30,06:00:00,2.5
2017-11-30,18 - 19,1606.0,2609.0,13405.0,3923.0,21543.0,20023.0,2017-11-30,18:00:00,2.5
2017-12-01,06 - 07,1319.0,2447.0,12122.0,3542.0,19430.0,19890.0,2017-12-01,06:00:00,2.2
2017-12-01,18 - 19,1521.0,2505.0,13393.0,3769.0,21188.0,20291.0,2017-12-01,18:00:00,1.0
2017-12-02,06 - 07,1211.0,1947.0,10812.0,3074.0,17045.0,19046.0,2017-12-02,06:00:00,-1.5
2017-12-02,18 - 19,1298.0,1974.0,11736.0,3437.0,18445.0,19090.0,2017-12-02,18:00:00,1.9
2017-12-03,06 - 07,1184.0,1899.0,9259.0,2774.0,15116.0,19031.0,2017-12-03,06:00:00,5.0
2017-12-03,18 - 19,1278.0,2043.0,12165.0,3409.0,18895.0,19244.0,2017-12-03,18:00:00,1.9
2017-12-04,06 - 07,1396.0,2311.0,12257.0,3480.0,19444.0,19953.0,2017-12-04,06:00:00,-0.5
2017-12-04,18 - 19,1543.0,2230.0,14316.0,3880.0,21969.0,19817.0,2017-12-04,18:00:00,-0.2
2017-12-05,06 - 07,1610.0,2314.0,12332.0,3307.0,19563.0,16036.0,2017-12-05,06:00:00,-2.5
2017-12-05,18 - 19,1483.0,2320.0,13455.0,3627.0,20885.0,17928.0,2017-12-05,18:00:00,-0.5
2017-12-06,06 - 07,1355.0,2241.0,12193.0,3211.0,19000.0,14541.0,2017-12-06,06:00:00,-0.9
2017-12-06,18 - 19,1609.0,2698.0,13687.0,3506.0,21499.0,20450.0,2017-12-06,18:00:00,-0.5
2017-12-07,06 - 07,1421.0,2015.0,11536.0,3137.0,18110.0,21520.0,2017-12-07,06:00:00,2.4
2017-12-07,18 - 19,1452.0,2370.0,12624.0,3707.0,20152.0,20739.0,2017-12-07,18:00:00,6.2
2017-12-08,06 - 07,1559.0,2393.0,11401.0,3268.0,18621.0,20739.0,2017-12-08,06:00:00,4.8
2017-12-08,18 - 19,1356.0,2350.0,12588.0,3689.0,19983.0,20122.0,2017-12-08,18:00:00,5.0
2017-12-09,06 - 07,1273.0,2008.0,9858.0,2746.0,15884.0,20062.0,2017-12-09,06:00:00,3.5
2017-12-09,18 - 19,1345.0,2175.0,12122.0,3613.0,19254.0,20737.0,2017-12-09,18:00:00,2.7
2017-12-10,06 - 07,1128.0,2118.0,9892.0,2798.0,15935.0,20306.0,2017-12-10,06:00:00,1.3
2017-12-10,18 - 19,1241.0,2224.0,12755.0,3694.0,19913.0,21085.0,2017-12-10,18:00:00,0.2
2017-12-11,06 - 07,1096.0,2398.0,12523.0,3612.0,19628.0,20426.0,2017-12-11,06:00:00,-0.4
2017-12-11,18 - 19,1439.0,2320.0,13794.0,3899.0,21452.0,20772.0,2017-12-11,18:00:00,0.9
2017-12-12,06 - 07,1489.0,2234.0,12471.0,3544.0,19738.0,17480.0,2017-12-12,06:00:00,0.4
2017-12-12,18 - 19,1408.0,2542.0,14216.0,3937.0,22103.0,19709.0,2017-12-12,18:00:00,0.1
2017-12-13,06 - 07,1286.0,2287.0,13099.0,3447.0,20119.0,14899.0,2017-12-13,06:00:00,-4.0
2017-12-13,18 - 19,1423.0,2335.0,13922.0,4029.0,21709.0,20501.0,2017-12-13,18:00:00,1.4
2017-12-14,06 - 07,1448.0,2265.0,12050.0,3643.0,19406.0,20397.0,2017-12-14,06:00:00,3.6
2017-12-14,18 - 19,1460.0,2564.0,13796.0,3975.0,21795.0,19768.0,2017-12-14,18:00:00,2.4
2017-12-15,06 - 07,1243.0,2442.0,12055.0,3549.0,19289.0,19445.0,2017-12-15,06:00:00,2.1
2017-12-15,18 - 19,1418.0,2455.0,13374.0,3886.0,21132.0,19433.0,2017-12-15,18:00:00,1.7
2017-12-16,06 - 07,1252.0,1977.0,10558.0,2917.0,16704.0,19507.0,2017-12-16,06:00:00,0.8
2017-12-16,18 - 19,1417.0,2425.0,12846.0,3701.0,20388.0,18832.0,2017-12-16,18:00:00,1.4
2017-12-17,06 - 07,1223.0,2157.0,11244.0,3095.0,17719.0,19095.0,2017-12-17,06:00:00,-2.4
2017-12-17,18 - 19,1414.0,2454.0,13668.0,3900.0,21435.0,18885.0,2017-12-17,18:00:00,-3.5
2017-12-18,06 - 07,1534.0,2474.0,12913.0,3689.0,20610.0,19183.0,2017-12-18,06:00:00,-2.8
2017-12-18,18 - 19,1663.0,2454.0,14221.0,3966.0,22304.0,18898.0,2017-12-18,18:00:00,1.1
2017-12-19,06 - 07,1482.0,2467.0,12224.0,3532.0,19704.0,16403.0,2017-12-19,06:00:00,0.2
2017-12-19,18 - 19,1777.0,2256.0,13863.0,4014.0,21911.0,17701.0,2017-12-19,18:00:00,-1.9
2017-12-20,06 - 07,1226.0,2264.0,12183.0,3530.0,19202.0,14800.0,2017-12-20,06:00:00,0.4
2017-12-20,18 - 19,1351.0,2052.0,13405.0,3850.0,20658.0,17899.0,2017-12-20,18:00:00,3.2
2017-12-21,06 - 07,1279.0,1838.0,12080.0,3420.0,18616.0,19706.0,2017-12-21,06:00:00,0.9
2017-12-21,18 - 19,1314.0,2364.0,13799.0,4017.0,21494.0,20286.0,2017-12-21,18:00:00,-0.4
2017-12-22,06 - 07,1208.0,2060.0,12057.0,3302.0,18627.0,19068.0,2017-12-22,06:00:00,-0.8
2017-12-22,18 - 19,1343.0,2400.0,13470.0,3714.0,20927.0,18735.0,2017-12-22,18:00:00,-0.1
2017-12-23,06 - 07,1223.0,1939.0,10015.0,2501.0,15679.0,16947.0,2017-12-23,06:00:00,1.9
2017-12-23,18 - 19,1492.0,2079.0,11416.0,3129.0,18117.0,17962.0,2017-12-23,18:00:00,5.6
2017-12-24,06 - 07,1323.0,1857.0,9229.0,2412.0,14821.0,15205.0,2017-12-24,06:00:00,1.1
2017-12-24,18 - 19,1424.0,1980.0,10538.0,2526.0,16468.0,15376.0,2017-12-24,18:00:00,0.3
2017-12-25,06 - 07,1231.0,1935.0,9600.0,2435.0,15201.0,14835.0,2017-12-25,06:00:00,-1.5
2017-12-25,18 - 19,1421.0,2103.0,10551.0,2904.0,16979.0,15442.0,2017-12-25,18:00:00,6.3
2017-12-26,06 - 07,1263.0,2251.0,9491.0,2463.0,15468.0,12979.0,2017-12-26,06:00:00,1.0
2017-12-26,18 - 19,1475.0,2635.0,11320.0,3191.0,18621.0,16584.0,2017-12-26,18:00:00,3.8
2017-12-27,06 - 07,1489.0,2541.0,10714.0,2827.0,17571.0,14986.0,2017-12-27,06:00:00,3.0
2017-12-27,18 - 19,1435.0,2624.0,12661.0,3364.0,20083.0,18735.0,2017-12-27,18:00:00,3.1
2017-12-28,06 - 07,1345.0,2479.0,10405.0,2866.0,17096.0,18163.0,2017-12-28,06:00:00,4.3
2017-12-28,18 - 19,1531.0,2709.0,12155.0,3500.0,19894.0,19089.0,2017-12-28,18:00:00,4.8
2017-12-29,06 - 07,1531.0,2366.0,10265.0,2789.0,16951.0,19082.0,2017-12-29,06:00:00,2.9
2017-12-29,18 - 19,1546.0,2322.0,12304.0,3503.0,19675.0,20761.0,2017-12-29,18:00:00,3.1
2017-12-30,06 - 07,1102.0,1996.0,9980.0,2733.0,15811.0,20294.0,2017-12-30,06:00:00,1.4
2017-12-30,18 - 19,1496.0,2397.0,12354.0,3565.0,19812.0,20720.0,2017-12-30,18:00:00,2.7
2017-12-31,06 - 07,1244.0,1947.0,9301.0,2640.0,15133.0,17392.0,2017-12-31,06:00:00,2.5
2017-12-31,18 - 19,1414.0,2608.0,11719.0,3219.0,18961.0,19958.0,2017-12-31,18:00:00,3.0
2018-01-01,06 - 07,1268.0,1995.0,9546.0,2489.0,15298.0,14794.0,2018-01-01,06:00:00,3.8
2018-01-01,18 - 19,1324.0,2270.0,11625.0,2977.0,18196.0,18185.0,2018-01-01,18:00:00,5.2
2018-01-02,06 - 07,1265.0,2063.0,10542.0,2989.0,16858.0,15590.0,2018-01-02,06:00:00,3.5
2018-01-02,18 - 19,1322.0,2519.0,13071.0,3730.0,20642.0,19910.0,2018-01-02,18:00:00,4.0
2018-01-03,06 - 07,1307.0,1993.0,11144.0,2899.0,17344.0,16044.0,2018-01-03,06:00:00,2.8
2018-01-03,18 - 19,1353.0,2522.0,13303.0,3926.0,21104.0,19234.0,2018-01-03,18:00:00,3.6
2018-01-04,06 - 07,1198.0,2234.0,11565.0,3195.0,18191.0,15125.0,2018-01-04,06:00:00,2.7
2018-01-04,18 - 19,1292.0,2888.0,13431.0,3830.0,21440.0,18704.0,2018-01-04,18:00:00,2.6
2018-01-05,06 - 07,1322.0,2311.0,11306.0,3131.0,18071.0,15320.0,2018-01-05,06:00:00,2.6
2018-01-05,18 - 19,1423.0,2580.0,13383.0,3664.0,21049.0,19223.0,2018-01-05,18:00:00,-0.1
2018-01-06,06 - 07,1181.0,2048.0,10860.0,2805.0,16895.0,16373.0,2018-01-06,06:00:00,-3.4
2018-01-06,18 - 19,1332.0,2423.0,13451.0,3452.0,20658.0,20168.0,2018-01-06,18:00:00,-4.2
2018-01-07,06 - 07,1229.0,2155.0,11499.0,3158.0,18042.0,16824.0,2018-01-07,06:00:00,-4.5
2018-01-07,18 - 19,1527.0,2339.0,13320.0,3849.0,21035.0,20138.0,2018-01-07,18:00:00,0.8
2018-01-08,06 - 07,1344.0,2547.0,12607.0,3537.0,20035.0,17036.0,2018-01-08,06:00:00,-0.5
2018-01-08,18 - 19,1355.0,2450.0,14279.0,4200.0,22283.0,20235.0,2018-01-08,18:00:00,0.3
2018-01-09,06 - 07,1381.0,2088.0,12327.0,3842.0,19637.0,16368.0,2018-01-09,06:00:00,0.2
2018-01-09,18 - 19,1329.0,2301.0,14437.0,3972.0,22039.0,19587.0,2018-01-09,18:00:00,-1.3
2018-01-10,06 - 07,1545.0,2500.0,13318.0,3581.0,20945.0,13518.0,2018-01-10,06:00:00,-5.1
2018-01-10,18 - 19,1405.0,2590.0,14653.0,3908.0,22556.0,18930.0,2018-01-10,18:00:00,-0.9
2018-01-11,06 - 07,1561.0,2344.0,12697.0,3358.0,19961.0,14486.0,2018-01-11,06:00:00,0.2
2018-01-11,18 - 19,1465.0,2888.0,14191.0,3766.0,22310.0,18942.0,2018-01-11,18:00:00,0.6
2018-01-12,06 - 07,1241.0,2797.0,12601.0,3512.0,20150.0,19332.0,2018-01-12,06:00:00,0.7
2018-01-12,18 - 19,1456.0,2927.0,13615.0,3805.0,21802.0,20164.0,2018-01-12,18:00:00,0.4
2018-01-13,06 - 07,1253.0,2390.0,10624.0,2977.0,17244.0,17720.0,2018-01-13,06:00:00,0.2
2018-01-13,18 - 19,1301.0,2686.0,13002.0,3729.0,20717.0,20858.0,2018-01-13,18:00:00,0.3
2018-01-14,06 - 07,1387.0,2279.0,10448.0,2918.0,17030.0,17589.0,2018-01-14,06:00:00,1.1
2018-01-14,18 - 19,1405.0,2482.0,13121.0,3912.0,20920.0,21554.0,2018-01-14,18:00:00,0.1
2018-01-15,06 - 07,1420.0,2332.0,12638.0,3778.0,20168.0,17238.0,2018-01-15,06:00:00,-0.2
2018-01-15,18 - 19,1610.0,2431.0,14293.0,4172.0,22506.0,20592.0,2018-01-15,18:00:00,-0.7
2018-01-16,06 - 07,1416.0,2414.0,12509.0,3579.0,19918.0,17293.0,2018-01-16,06:00:00,1.0
2018-01-16,18 - 19,1468.0,2438.0,14071.0,4001.0,21978.0,20013.0,2018-01-16,18:00:00,-0.1
2018-01-17,06 - 07,1477.0,2504.0,12524.0,3627.0,20132.0,14151.0,2018-01-17,06:00:00,-1.5
2018-01-17,18 - 19,1528.0,2672.0,14309.0,3996.0,22505.0,19034.0,2018-01-17,18:00:00,-2.1
2018-01-18,06 - 07,1369.0,2241.0,12720.0,3617.0,19947.0,13930.0,2018-01-18,06:00:00,-2.2
2018-01-18,18 - 19,1365.0,2607.0,14449.0,4002.0,22423.0,19195.0,2018-01-18,18:00:00,-0.6
2018-01-19,06 - 07,1547.0,2620.0,12943.0,3708.0,20817.0,18842.0,2018-01-19,06:00:00,-3.4
2018-01-19,18 - 19,1568.0,2595.0,13854.0,3889.0,21906.0,21335.0,2018-01-19,18:00:00,-2.1
2018-01-20,06 - 07,1356.0,2283.0,11274.0,3072.0,17985.0,20023.0,2018-01-20,06:00:00,-1.3
2018-01-20,18 - 19,1387.0,2459.0,13446.0,3585.0,20876.0,21880.0,2018-01-20,18:00:00,-1.5
2018-01-21,06 - 07,1323.0,2186.0,11286.0,2957.0,17752.0,19312.0,2018-01-21,06:00:00,-5.6
2018-01-21,18 - 19,1438.0,2530.0,14005.0,3701.0,21674.0,20947.0,2018-01-21,18:00:00,-5.5
2018-01-22,06 - 07,1295.0,2484.0,13598.0,3628.0,21005.0,19238.0,2018-01-22,06:00:00,-5.4
2018-01-22,18 - 19,1630.0,2702.0,14943.0,4138.0,23413.0,21051.0,2018-01-22,18:00:00,-4.9
2018-01-23,06 - 07,1539.0,2625.0,13217.0,3784.0,21164.0,19625.0,2018-01-23,06:00:00,-3.4
2018-01-23,18 - 19,1709.0,2748.0,14384.0,4147.0,22988.0,21361.0,2018-01-23,18:00:00,-0.7
2018-01-24,06 - 07,1566.0,2394.0,12157.0,3306.0,19422.0,16096.0,2018-01-24,06:00:00,1.4
2018-01-24,18 - 19,1584.0,2250.0,12703.0,3633.0,20169.0,20095.0,2018-01-24,18:00:00,5.6
2018-01-25,06 - 07,1528.0,2189.0,11407.0,3227.0,18351.0,14532.0,2018-01-25,06:00:00,5.8
2018-01-25,18 - 19,1515.0,2377.0,12896.0,3683.0,20471.0,20090.0,2018-01-25,18:00:00,5.9
2018-01-26,06 - 07,1457.0,2169.0,11469.0,3384.0,18480.0,19214.0,2018-01-26,06:00:00,2.8
2018-01-26,18 - 19,1519.0,2351.0,12592.0,3702.0,20164.0,20675.0,2018-01-26,18:00:00,4.3
2018-01-27,06 - 07,1458.0,1996.0,10208.0,2760.0,16423.0,18534.0,2018-01-27,06:00:00,1.5
2018-01-27,18 - 19,1367.0,2220.0,12200.0,3214.0,19000.0,20914.0,2018-01-27,18:00:00,-0.7
2018-01-28,06 - 07,1303.0,2073.0,10213.0,2675.0,16264.0,18818.0,2018-01-28,06:00:00,1.6
2018-01-28,18 - 19,1412.0,2415.0,12224.0,3359.0,19410.0,21004.0,2018-01-28,18:00:00,2.0
2018-01-29,06 - 07,1447.0,2138.0,11777.0,3223.0,18585.0,19131.0,2018-01-29,06:00:00,0.8
2018-01-29,18 - 19,1631.0,2441.0,13829.0,3775.0,21677.0,21645.0,2018-01-29,18:00:00,0.5
2018-01-30,06 - 07,1372.0,2303.0,12674.0,3438.0,19787.0,19871.0,2018-01-30,06:00:00,-1.0
2018-01-30,18 - 19,1681.0,2495.0,13793.0,3860.0,21828.0,20615.0,2018-01-30,18:00:00,-1.0
2018-01-31,06 - 07,1226.0,2366.0,12379.0,3341.0,19312.0,15297.0,2018-01-31,06:00:00,-1.0
2018-01-31,18 - 19,1465.0,2459.0,13882.0,3811.0,21617.0,20405.0,2018-01-31,18:00:00,1.9
2018-02-01,06 - 07,1424.0,2303.0,12214.0,3298.0,19239.0,15171.0,2018-02-01,06:00:00,0.7
2018-02-01,18 - 19,1518.0,2727.0,13553.0,3999.0,21797.0,19487.0,2018-02-01,18:00:00,1.3
2018-02-02,06 - 07,1460.0,2437.0,12630.0,3458.0,19985.0,19472.0,2018-02-02,06:00:00,-1.7
2018-02-02,18 - 19,1481.0,2550.0,14569.0,3881.0,22481.0,21040.0,2018-02-02,18:00:00,-1.4
2018-02-03,06 - 07,1417.0,2265.0,11540.0,3425.0,18646.0,19670.0,2018-02-03,06:00:00,-2.5
2018-02-03,18 - 19,1401.0,2533.0,13658.0,3679.0,21271.0,20340.0,2018-02-03,18:00:00,-2.1
2018-02-04,06 - 07,1377.0,2469.0,11250.0,3161.0,18257.0,18853.0,2018-02-04,06:00:00,-4.9
2018-02-04,18 - 19,1545.0,2739.0,14355.0,3932.0,22571.0,19622.0,2018-02-04,18:00:00,-5.0
2018-02-05,06 - 07,1678.0,2762.0,14542.0,4067.0,23049.0,19058.0,2018-02-05,06:00:00,-5.6
2018-02-05,18 - 19,1542.0,2635.0,15667.0,4419.0,24263.0,21191.0,2018-02-05,18:00:00,-6.5
2018-02-06,06 - 07,1612.0,2472.0,14592.0,4331.0,23006.0,19810.0,2018-02-06,06:00:00,-7.7
2018-02-06,18 - 19,1615.0,2470.0,15564.0,4511.0,24159.0,21407.0,2018-02-06,18:00:00,-5.4
2018-02-07,06 - 07,1634.0,2680.0,14231.0,4036.0,22582.0,17142.0,2018-02-07,06:00:00,-8.3
2018-02-07,18 - 19,1554.0,2695.0,15185.0,4286.0,23720.0,20630.0,2018-02-07,18:00:00,-2.9
2018-02-08,06 - 07,1630.0,2467.0,13276.0,3880.0,21253.0,16702.0,2018-02-08,06:00:00,-4.1
2018-02-08,18 - 19,1628.0,2785.0,14243.0,4145.0,22801.0,20957.0,2018-02-08,18:00:00,-0.4
2018-02-09,06 - 07,1495.0,2509.0,13224.0,3932.0,21159.0,17619.0,2018-02-09,06:00:00,-1.7
2018-02-09,18 - 19,1507.0,2547.0,13872.0,4029.0,21954.0,20630.0,2018-02-09,18:00:00,-0.5
2018-02-10,06 - 07,1167.0,1962.0,11673.0,3202.0,18004.0,19122.0,2018-02-10,06:00:00,-2.3
2018-02-10,18 - 19,1357.0,2042.0,13305.0,3760.0,20464.0,20962.0,2018-02-10,18:00:00,-1.4
2018-02-11,06 - 07,1204.0,1828.0,11061.0,3065.0,17158.0,19644.0,2018-02-11,06:00:00,-1.6
2018-02-11,18 - 19,1378.0,2381.0,13624.0,3891.0,21274.0,20396.0,2018-02-11,18:00:00,-1.2
2018-02-12,06 - 07,1476.0,2499.0,12698.0,3481.0,20155.0,19722.0,2018-02-12,06:00:00,0.5
2018-02-12,18 - 19,1309.0,2519.0,14149.0,4040.0,22018.0,19206.0,2018-02-12,18:00:00,2.8
2018-02-13,06 - 07,1403.0,2136.0,12342.0,3665.0,19546.0,19466.0,2018-02-13,06:00:00,1.1
2018-02-13,18 - 19,1447.0,2473.0,13892.0,4058.0,21871.0,19364.0,2018-02-13,18:00:00,1.0
2018-02-14,06 - 07,1367.0,2082.0,12799.0,3722.0,19970.0,16379.0,2018-02-14,06:00:00,0.1
2018-02-14,18 - 19,1389.0,2297.0,13756.0,3941.0,21383.0,19196.0,2018-02-14,18:00:00,1.0
2018-02-15,06 - 07,1128.0,2082.0,12837.0,3729.0,19775.0,16199.0,2018-02-15,06:00:00,0.0
2018-02-15,18 - 19,1322.0,2214.0,13964.0,4162.0,21662.0,20906.0,2018-02-15,18:00:00,0.0
2018-02-16,06 - 07,1220.0,2259.0,13147.0,3723.0,20349.0,19983.0,2018-02-16,06:00:00,0.7
2018-02-16,18 - 19,1358.0,2421.0,13523.0,3925.0,21228.0,22283.0,2018-02-16,18:00:00,0.1
2018-02-17,06 - 07,1242.0,2158.0,10928.0,2990.0,17319.0,20543.0,2018-02-17,06:00:00,-1.2
2018-02-17,18 - 19,1323.0,2316.0,12690.0,3557.0,19886.0,22240.0,2018-02-17,18:00:00,-0.5
2018-02-18,06 - 07,1171.0,2049.0,10470.0,2831.0,16521.0,19768.0,2018-02-18,06:00:00,-1.2
2018-02-18,18 - 19,1441.0,2437.0,13096.0,3510.0,20484.0,21086.0,2018-02-18,18:00:00,-0.4
2018-02-19,06 - 07,1726.0,2398.0,12724.0,3453.0,20300.0,19247.0,2018-02-19,06:00:00,-1.6
2018-02-19,18 - 19,1350.0,2528.0,14544.0,3899.0,22321.0,21403.0,2018-02-19,18:00:00,-4.4
2018-02-20,06 - 07,1545.0,2457.0,13336.0,3649.0,20987.0,19863.0,2018-02-20,06:00:00,-5.0
2018-02-20,18 - 19,1565.0,2708.0,14884.0,4035.0,23191.0,22102.0,2018-02-20,18:00:00,-5.4
2018-02-21,06 - 07,1702.0,2743.0,13863.0,3617.0,21924.0,17514.0,2018-02-21,06:00:00,-6.6
2018-02-21,18 - 19,1674.0,2670.0,15029.0,4098.0,23470.0,20562.0,2018-02-21,18:00:00,-4.9
2018-02-22,06 - 07,1802.0,2611.0,14082.0,3808.0,22303.0,17392.0,2018-02-22,06:00:00,-4.8
2018-02-22,18 - 19,1356.0,2488.0,14812.0,4069.0,22725.0,20637.0,2018-02-22,18:00:00,-3.6
2018-02-23,06 - 07,1695.0,2612.0,13331.0,3801.0,21438.0,20158.0,2018-02-23,06:00:00,-4.1
2018-02-23,18 - 19,1603.0,2692.0,14348.0,3983.0,22626.0,22310.0,2018-02-23,18:00:00,-5.9
2018-02-24,06 - 07,1463.0,2265.0,12561.0,3434.0,19723.0,20463.0,2018-02-24,06:00:00,-9.7
2018-02-24,18 - 19,1419.0,2489.0,13802.0,3846.0,21555.0,21758.0,2018-02-24,18:00:00,-6.9
2018-02-25,06 - 07,1451.0,2398.0,12317.0,3418.0,19585.0,20370.0,2018-02-25,06:00:00,-11.5
2018-02-25,18 - 19,1557.0,2496.0,13981.0,3981.0,22016.0,21264.0,2018-02-25,18:00:00,-4.3
2018-02-26,06 - 07,1378.0,2625.0,14519.0,4171.0,22693.0,19880.0,2018-02-26,06:00:00,-7.2
2018-02-26,18 - 19,1465.0,2476.0,15348.0,4401.0,23689.0,22298.0,2018-02-26,18:00:00,-6.2
2018-02-27,06 - 07,1506.0,2740.0,14927.0,4308.0,23481.0,22342.0,2018-02-27,06:00:00,-12.9
2018-02-27,18 - 19,1457.0,2465.0,16730.0,4848.0,25499.0,21654.0,2018-02-27,18:00:00,-13.5
2018-02-28,06 - 07,1734.0,2952.0,16073.0,4535.0,25294.0,17274.0,2018-02-28,06:00:00,-12.2
2018-02-28,18 - 19,1594.0,2950.0,16505.0,4787.0,25836.0,20717.0,2018-02-28,18:00:00,-12.5
2018-03-01,06 - 07,1500.0,2740.0,15402.0,4253.0,23896.0,16416.0,2018-03-01,06:00:00,-11.5
2018-03-01,18 - 19,1373.0,2624.0,15695.0,4417.0,24109.0,21225.0,2018-03-01,18:00:00,-8.6
2018-03-02,06 - 07,1247.0,2776.0,14757.0,4200.0,22981.0,19113.0,2018-03-02,06:00:00,-10.1
2018-03-02,18 - 19,1413.0,2552.0,15022.0,4485.0,23472.0,21039.0,2018-03-02,18:00:00,-6.5
2018-03-03,06 - 07,1167.0,2358.0,12842.0,3496.0,19863.0,19137.0,2018-03-03,06:00:00,-12.0
2018-03-03,18 - 19,1323.0,2488.0,14153.0,3951.0,21914.0,21630.0,2018-03-03,18:00:00,-6.1
2018-03-04,06 - 07,1207.0,2168.0,12057.0,3210.0,18641.0,19430.0,2018-03-04,06:00:00,-6.4
2018-03-04,18 - 19,1250.0,2192.0,13919.0,3877.0,21237.0,20657.0,2018-03-04,18:00:00,-4.2
2018-03-05,06 - 07,1385.0,2604.0,13680.0,3623.0,21291.0,19668.0,2018-03-05,06:00:00,-6.8
2018-03-05,18 - 19,1468.0,2401.0,14876.0,4109.0,22854.0,20264.0,2018-03-05,18:00:00,-1.9
2018-03-06,06 - 07,1390.0,2527.0,13096.0,3709.0,20722.0,18652.0,2018-03-06,06:00:00,-1.6
2018-03-06,18 - 19,1415.0,2514.0,14292.0,3822.0,22042.0,19776.0,2018-03-06,18:00:00,-1.5
2018-03-07,06 - 07,1288.0,2513.0,13206.0,3660.0,20666.0,16993.0,2018-03-07,06:00:00,-1.8
2018-03-07,18 - 19,1364.0,2577.0,14090.0,4103.0,22134.0,20430.0,2018-03-07,18:00:00,-2.3
2018-03-08,06 - 07,1282.0,2565.0,12640.0,3612.0,20099.0,14302.0,2018-03-08,06:00:00,-2.2
2018-03-08,18 - 19,1340.0,2331.0,14150.0,3991.0,21811.0,19741.0,2018-03-08,18:00:00,0.2
2018-03-09,06 - 07,1425.0,2353.0,12604.0,3470.0,19852.0,19211.0,2018-03-09,06:00:00,0.7
2018-03-09,18 - 19,1475.0,2616.0,13666.0,3859.0,21615.0,19638.0,2018-03-09,18:00:00,1.4
2018-03-10,06 - 07,1160.0,2295.0,11210.0,3074.0,17739.0,19580.0,2018-03-10,06:00:00,-2.5
2018-03-10,18 - 19,1314.0,2336.0,13023.0,3555.0,20228.0,20366.0,2018-03-10,18:00:00,-1.8
2018-03-11,06 - 07,1190.0,2142.0,10867.0,2949.0,17148.0,18682.0,2018-03-11,06:00:00,-1.9
2018-03-11,18 - 19,1308.0,2226.0,13140.0,3563.0,20238.0,18848.0,2018-03-11,18:00:00,-0.3
2018-03-12,06 - 07,1369.0,2269.0,12500.0,3421.0,19559.0,18821.0,2018-03-12,06:00:00,1.2
2018-03-12,18 - 19,1271.0,2544.0,13786.0,3758.0,21358.0,18437.0,2018-03-12,18:00:00,2.5
2018-03-13,06 - 07,1268.0,2615.0,12064.0,3283.0,19230.0,19315.0,2018-03-13,06:00:00,0.7
2018-03-13,18 - 19,1331.0,2421.0,13941.0,3893.0,21585.0,19875.0,2018-03-13,18:00:00,-0.5
2018-03-14,06 - 07,1308.0,2397.0,12656.0,3542.0,19903.0,16884.0,2018-03-14,06:00:00,-2.5
2018-03-14,18 - 19,1248.0,2377.0,13651.0,3993.0,21269.0,18891.0,2018-03-14,18:00:00,-3.5
2018-03-15,06 - 07,1330.0,2286.0,14055.0,3636.0,21307.0,15738.0,2018-03-15,06:00:00,-7.8
2018-03-15,18 - 19,1288.0,2411.0,14309.0,4056.0,22063.0,18182.0,2018-03-15,18:00:00,-5.5
2018-03-16,06 - 07,1482.0,2624.0,14160.0,3862.0,22129.0,17972.0,2018-03-16,06:00:00,-9.7
2018-03-16,18 - 19,1320.0,2503.0,14396.0,4219.0,22437.0,19721.0,2018-03-16,18:00:00,-5.3
2018-03-17,06 - 07,1474.0,2240.0,12470.0,3535.0,19719.0,18892.0,2018-03-17,06:00:00,-8.9
2018-03-17,18 - 19,1317.0,2252.0,13131.0,3806.0,20505.0,19952.0,2018-03-17,18:00:00,-3.1
2018-03-18,06 - 07,1169.0,1942.0,12586.0,3382.0,19079.0,18389.0,2018-03-18,06:00:00,-7.5
2018-03-18,18 - 19,1157.0,2304.0,12725.0,3549.0,19736.0,18772.0,2018-03-18,18:00:00,0.4
2018-03-19,06 - 07,1392.0,2529.0,12926.0,3973.0,20819.0,18890.0,2018-03-19,06:00:00,-1.4
2018-03-19,18 - 19,1230.0,2232.0,13746.0,3850.0,21058.0,19688.0,2018-03-19,18:00:00,-0.3
2018-03-20,06 - 07,1390.0,2427.0,12547.0,3682.0,20046.0,18470.0,2018-03-20,06:00:00,-2.7
2018-03-20,18 - 19,1183.0,2257.0,13107.0,3766.0,20313.0,19557.0,2018-03-20,18:00:00,-2.5
2018-03-21,06 - 07,1399.0,1949.0,12784.0,3766.0,19898.0,17182.0,2018-03-21,06:00:00,-2.9
2018-03-21,18 - 19,1257.0,2143.0,12622.0,3722.0,19744.0,18791.0,2018-03-21,18:00:00,3.4
2018-03-22,06 - 07,1112.0,1679.0,12071.0,3518.0,18381.0,15909.0,2018-03-22,06:00:00,-0.1
2018-03-22,18 - 19,1194.0,2282.0,12781.0,3796.0,20052.0,20505.0,2018-03-22,18:00:00,4.4
2018-03-23,06 - 07,1513.0,2149.0,12142.0,3484.0,19287.0,19685.0,2018-03-23,06:00:00,1.8
2018-03-23,18 - 19,1255.0,1867.0,12274.0,3555.0,18951.0,20656.0,2018-03-23,18:00:00,3.1
