,Hours,SE1,SE2,SE3,SE4,SE
18-10-2020,18 - 19,1140,1851,10869,2897,16757
18-10-2020,19 - 20,1136,1890,10652,2870,16548
18-10-2020,20 - 21,1165,1660,10340,2706,15871
18-10-2020,21 - 22,1215,1707,10020,2557,15499
18-10-2020,22 - 23,1204,1699,9709,2442,15054
18-10-2020,23 - 00,1165,1684,9298,2329,14476
19-10-2020,00 - 01,1143,1638,9095,2395,14271
19-10-2020,01 - 02,1100,1623,8954,2409,14086
19-10-2020,02 - 03,1144,1597,8995,2429,14165
19-10-2020,03 - 04,1078,1638,9051,2404,14171
19-10-2020,04 - 05,1141,1643,9265,2444,14493
19-10-2020,05 - 06,1097,1754,9850,2598,15299
19-10-2020,06 - 07,1171,1931,11075,2946,17123
19-10-2020,07 - 08,1154,2080,12089,3299,18622
19-10-2020,08 - 09,1220,1920,12414,3395,18949
19-10-2020,09 - 10,1220,2031,12127,3408,18786
19-10-2020,10 - 11,1180,2061,12044,3397,18682
19-10-2020,11 - 12,1225,1982,11756,3319,18282
19-10-2020,12 - 13,1190,2036,11480,3142,17848
19-10-2020,13 - 14,1081,1980,11206,3056,17323
19-10-2020,14 - 15,1011,1981,11072,3047,17111
19-10-2020,15 - 16,1092,2052,11129,3112,17385
19-10-2020,16 - 17,1204,1872,11213,3104,17393
19-10-2020,17 - 18,1031,1831,11695,3212,17769
19-10-2020,18 - 19,1242,2029,12069,3313,18653
19-10-2020,19 - 20,1182,2056,11918,3264,18420
19-10-2020,20 - 21,1094,1979,11632,3128,17833
19-10-2020,21 - 22,1101,1829,11179,3020,17129
19-10-2020,22 - 23,919,1843,10672,2859,16293
19-10-2020,23 - 00,925,1831,10174,2728,15658
20-10-2020,00 - 01,990,1785,9692,2620,15087
20-10-2020,01 - 02,982,1764,9525,2567,14838
20-10-2020,02 - 03,969,1780,9498,2519,14766
20-10-2020,03 - 04,982,1778,9419,2496,14675
20-10-2020,04 - 05,1081,1776,9511,2524,14892
20-10-2020,05 - 06,1133,2016,10081,2676,15906
20-10-2020,06 - 07,1216,2183,11161,2994,17554
20-10-2020,07 - 08,1164,2277,12166,3318,18925
20-10-2020,08 - 09,1334,2278,12262,3326,19200
20-10-2020,09 - 10,1249,2220,12277,3345,19091
20-10-2020,10 - 11,1243,2147,12227,3359,18976
20-10-2020,11 - 12,1298,2218,12156,3298,18970
20-10-2020,12 - 13,1388,2259,12053,3229,18929
20-10-2020,13 - 14,1276,2265,11741,3211,18493
20-10-2020,14 - 15,1262,2189,11612,3187,18250
20-10-2020,15 - 16,1377,2148,11670,3132,18327
20-10-2020,16 - 17,1377,2108,11823,3108,18416
20-10-2020,17 - 18,1528,1977,12166,3170,18841
20-10-2020,18 - 19,1527,2109,12006,3189,18831
20-10-2020,19 - 20,1513,2038,11541,3064,18156
20-10-2020,20 - 21,1274,2018,10993,2969,17254
20-10-2020,21 - 22,1322,1959,10367,2838,16486
20-10-2020,22 - 23,1168,1713,9519,2695,15095
20-10-2020,23 - 00,1184,1551,9009,2512,14256
21-10-2020,00 - 01,1131,1432,8682,2407,13652
21-10-2020,01 - 02,1112,1658,8468,2322,13560
21-10-2020,02 - 03,1151,1836,8385,2295,13667
21-10-2020,03 - 04,1132,1926,8467,2280,13805
21-10-2020,04 - 05,1259,1826,8600,2340,14025
21-10-2020,05 - 06,1222,1786,8978,2489,14475
21-10-2020,06 - 07,1249,2008,9987,2847,16091
21-10-2020,07 - 08,1334,2277,11032,3159,17802
21-10-2020,08 - 09,1486,2368,11048,3214,18116
21-10-2020,09 - 10,1487,2272,11120,3208,18087
21-10-2020,10 - 11,1330,2268,11126,3240,17964
21-10-2020,11 - 12,1306,2258,11139,3301,18004
21-10-2020,12 - 13,1299,2277,11019,3311,17906
21-10-2020,13 - 14,1307,2389,10817,3285,17798
21-10-2020,14 - 15,1281,2334,10646,3267,17528
21-10-2020,15 - 16,1285,2183,10624,3240,17332
21-10-2020,16 - 17,1423,2214,10665,3158,17460
21-10-2020,17 - 18,1194,2206,11129,3204,17733
21-10-2020,18 - 19,1328,2400,11212,3232,18172
21-10-2020,19 - 20,1370,2381,10765,3119,17635
21-10-2020,20 - 21,1327,2165,10286,2956,16734
21-10-2020,21 - 22,1153,2114,9795,2754,15816
21-10-2020,22 - 23,1113,1977,9038,2584,14712
21-10-2020,23 - 00,1032,1889,8433,2395,13749
22-10-2020,00 - 01,1058,1692,8176,2310,13236
22-10-2020,01 - 02,1065,1714,7903,2254,12936
22-10-2020,02 - 03,1154,1821,7822,2203,13000
22-10-2020,03 - 04,1146,1844,7882,2185,13057
22-10-2020,04 - 05,1118,1879,8054,2182,13233
22-10-2020,05 - 06,1140,2097,8468,2345,14050
22-10-2020,06 - 07,1313,2202,9546,2703,15764
22-10-2020,07 - 08,1360,2209,10616,3048,17233
22-10-2020,08 - 09,1044,2284,10665,3066,17059
22-10-2020,09 - 10,1365,2184,10789,3106,17444
22-10-2020,10 - 11,1404,2212,10809,3204,17629
22-10-2020,11 - 12,1297,2222,10816,3196,17531
22-10-2020,12 - 13,1342,2149,10743,3062,17296
22-10-2020,13 - 14,1301,2211,10480,3043,17035
22-10-2020,14 - 15,1380,2201,10403,3055,17039
22-10-2020,15 - 16,1386,2191,10508,3080,17165
22-10-2020,16 - 17,1440,2322,10396,2976,17134
22-10-2020,17 - 18,1518,2445,10818,3110,17891
22-10-2020,18 - 19,1460,2496,10956,3166,18078
22-10-2020,19 - 20,1414,2274,10523,3104,17315
22-10-2020,20 - 21,1370,2323,9996,2990,16679
22-10-2020,21 - 22,1200,2236,9554,2808,15798
22-10-2020,22 - 23,1198,2091,8994,2640,14923
22-10-2020,23 - 00,1188,1941,8500,2476,14105
23-10-2020,00 - 01,1312,1903,8051,2200,13466
23-10-2020,01 - 02,1293,1987,7854,2141,13275
23-10-2020,02 - 03,1221,1894,7636,2137,12888
23-10-2020,03 - 04,1318,1891,7718,2166,13093
23-10-2020,04 - 05,1193,1957,7784,2156,13090
23-10-2020,05 - 06,1248,2021,8242,2338,13849
23-10-2020,06 - 07,1574,2136,9498,2719,15927
23-10-2020,07 - 08,1582,2198,10509,3067,17356
23-10-2020,08 - 09,1370,2182,10948,3146,17646
23-10-2020,09 - 10,1292,2192,11079,3183,17746
23-10-2020,10 - 11,1237,2228,11146,3251,17862
23-10-2020,11 - 12,1150,2082,11255,3200,17687
23-10-2020,12 - 13,1158,2182,11089,3160,17589
23-10-2020,13 - 14,1215,2269,10926,3093,17503
23-10-2020,14 - 15,1358,2265,10774,2998,17395
23-10-2020,15 - 16,1354,2172,10757,2923,17206
23-10-2020,16 - 17,1216,2187,10868,2868,17139
23-10-2020,17 - 18,1328,2179,11307,2947,17761
23-10-2020,18 - 19,1324,2253,11605,3003,18185
23-10-2020,19 - 20,1126,2237,11113,2848,17324
23-10-2020,20 - 21,930,2227,10670,2703,16530
23-10-2020,21 - 22,971,2197,10218,2607,15993
23-10-2020,22 - 23,976,2106,9781,2494,15357
23-10-2020,23 - 00,1086,1980,9374,2361,14801
24-10-2020,00 - 01,1183,1910,8908,2175,14176
24-10-2020,01 - 02,1093,1907,8624,2091,13715
24-10-2020,02 - 03,990,1934,8419,2083,13426
24-10-2020,03 - 04,977,1955,8239,2078,13249
24-10-2020,04 - 05,966,2143,8281,2066,13456
24-10-2020,05 - 06,1062,2132,8305,2073,13572
24-10-2020,06 - 07,1011,2176,8541,2134,13862
24-10-2020,07 - 08,902,2344,8977,2208,14431
24-10-2020,08 - 09,994,2266,9359,2392,15011
24-10-2020,09 - 10,1111,2291,9730,2598,15730
24-10-2020,10 - 11,1029,2233,9998,2638,15898
24-10-2020,11 - 12,1085,2156,10042,2613,15896
24-10-2020,12 - 13,1152,2105,9966,2564,15787
24-10-2020,13 - 14,1173,2039,9923,2543,15678
24-10-2020,14 - 15,1119,2100,9864,2484,15567
24-10-2020,15 - 16,1181,2084,9933,2527,15725
24-10-2020,16 - 17,1269,2234,10131,2601,16235
24-10-2020,17 - 18,1289,2355,10567,2751,16962
24-10-2020,18 - 19,1248,2325,10722,2845,17140
24-10-2020,19 - 20,1241,2360,10348,2658,16607
24-10-2020,20 - 21,1242,2254,9941,2533,15970
24-10-2020,21 - 22,1244,2127,9525,2454,15350
24-10-2020,22 - 23,1283,2033,9131,2339,14786
24-10-2020,23 - 00,1168,1991,8664,2226,14049
25-10-2020,00 - 01,1146,1955,8336,2137,13574
25-10-2020,01 - 02,1210,1817,8095,2100,13222
25-10-2020,02 - 03,1180,1466,8053,2046,12745
25-10-2020,02 - 03,1199,1643,7915,1911,12668
25-10-2020,03 - 04,1136,1590,7843,1922,12491
25-10-2020,04 - 05,1117,1432,7781,1924,12254
25-10-2020,05 - 06,1149,1401,7868,2012,12430
25-10-2020,06 - 07,1153,1640,8094,2101,12988
25-10-2020,07 - 08,1224,1709,8286,2218,13437
25-10-2020,08 - 09,1174,1852,8661,2344,14031
25-10-2020,09 - 10,1218,1741,9096,2436,14491
25-10-2020,10 - 11,1224,1608,9342,2491,14665
25-10-2020,11 - 12,1240,1817,9717,2553,15327
25-10-2020,12 - 13,1114,1816,9710,2578,15218
25-10-2020,13 - 14,1185,1863,9626,2593,15267
25-10-2020,14 - 15,1232,1982,9684,2624,15522
25-10-2020,15 - 16,1126,2035,9753,2658,15572
25-10-2020,16 - 17,1151,2048,10133,2773,16105
25-10-2020,17 - 18,1201,1952,10401,2923,16477
25-10-2020,18 - 19,1244,1902,10151,2889,16186
25-10-2020,19 - 20,1186,1889,9824,2840,15739
25-10-2020,20 - 21,1120,1899,9563,2724,15306
25-10-2020,21 - 22,1244,1886,9192,2576,14898
25-10-2020,22 - 23,1360,2074,8545,2317,14296
25-10-2020,23 - 00,1107,2177,8142,2201,13627
26-10-2020,00 - 01,923,1982,7813,2150,12868
26-10-2020,01 - 02,906,1841,7737,2098,12582
26-10-2020,02 - 03,1051,1776,7609,2037,12473
26-10-2020,03 - 04,1226,1788,7564,2048,12626
26-10-2020,04 - 05,1180,1685,7678,2068,12611
26-10-2020,05 - 06,1114,1636,8255,2189,13194
26-10-2020,06 - 07,1200,1962,9373,2510,15045
26-10-2020,07 - 08,1402,1898,10080,2818,16198
26-10-2020,08 - 09,1399,1714,10486,2960,16559
26-10-2020,09 - 10,1212,1713,10604,2946,16475
26-10-2020,10 - 11,1292,1676,10843,3020,16831
26-10-2020,11 - 12,1194,1585,10817,3111,16707
26-10-2020,12 - 13,1140,1711,10754,3069,16674
26-10-2020,13 - 14,1167,1813,10779,3064,16823
26-10-2020,14 - 15,1197,1826,10714,3008,16745
26-10-2020,15 - 16,1111,1658,10778,3038,16585
26-10-2020,16 - 17,1160,1586,10972,3090,16808
26-10-2020,17 - 18,1194,1499,11172,3157,17022
26-10-2020,18 - 19,1260,1462,10870,3036,16628
26-10-2020,19 - 20,1178,1696,10514,2885,16273
26-10-2020,20 - 21,944,1812,10045,2748,15549
26-10-2020,21 - 22,981,1677,9528,2578,14764
26-10-2020,22 - 23,976,1489,8911,2412,13788
26-10-2020,23 - 00,932,1453,8278,2230,12893
27-10-2020,00 - 01,770,1490,7934,2116,12310
27-10-2020,01 - 02,922,1377,7699,2075,12073
27-10-2020,02 - 03,1048,1357,7670,2143,12218
27-10-2020,03 - 04,976,1419,7675,2144,12214
27-10-2020,04 - 05,1020,1404,7823,2144,12391
27-10-2020,05 - 06,1087,1565,8270,2282,13204
27-10-2020,06 - 07,1033,1694,9343,2598,14668
27-10-2020,07 - 08,991,1908,10106,2848,15853
27-10-2020,08 - 09,1152,1744,10349,3011,16256
27-10-2020,09 - 10,1246,1721,10516,3148,16631
27-10-2020,10 - 11,1216,1687,10667,3216,16786
27-10-2020,11 - 12,1129,1638,10691,3143,16601
27-10-2020,12 - 13,1116,1585,10688,3092,16481
27-10-2020,13 - 14,908,1708,10591,3171,16378
27-10-2020,14 - 15,841,1630,10490,3079,16040
27-10-2020,15 - 16,1136,1559,10589,3073,16357
27-10-2020,16 - 17,1315,1583,10844,3136,16878
27-10-2020,17 - 18,1229,1651,11406,3241,17527
27-10-2020,18 - 19,1225,1508,10967,3149,16849
27-10-2020,19 - 20,1187,1331,10502,2987,16007
27-10-2020,20 - 21,1015,1377,10076,2805,15273
27-10-2020,21 - 22,1146,1534,9512,2649,14841
27-10-2020,22 - 23,1115,1510,9001,2479,14105
27-10-2020,23 - 00,773,1445,8508,2292,13018
28-10-2020,00 - 01,627,1401,8138,2216,12382
28-10-2020,01 - 02,1012,1294,7989,2108,12403
28-10-2020,02 - 03,1230,1329,7914,2064,12537
28-10-2020,03 - 04,1318,1477,7696,2095,12586
28-10-2020,04 - 05,1135,1501,7826,2210,12672
28-10-2020,05 - 06,990,1363,8456,2421,13230
28-10-2020,06 - 07,1004,1655,9628,2779,15066
28-10-2020,07 - 08,1044,1572,10413,3090,16119
28-10-2020,08 - 09,1097,1800,10708,3187,16792
28-10-2020,09 - 10,1107,1735,10836,3239,16917
28-10-2020,10 - 11,1116,1671,10933,3231,16951
28-10-2020,11 - 12,1140,1600,10839,3207,16786
28-10-2020,12 - 13,1175,1672,10709,3155,16711
28-10-2020,13 - 14,1176,1557,10739,3188,16660
28-10-2020,14 - 15,1153,1330,10829,3190,16502
28-10-2020,15 - 16,1174,1488,10796,3141,16599
28-10-2020,16 - 17,1203,1687,10938,3145,16973
28-10-2020,17 - 18,1148,1748,11164,3279,17339
28-10-2020,18 - 19,1231,1731,10937,3160,17059
28-10-2020,19 - 20,1163,1529,10633,3033,16358
28-10-2020,20 - 21,1025,1506,10271,2864,15666
28-10-2020,21 - 22,988,1423,9764,2737,14912
28-10-2020,22 - 23,1048,1417,9254,2601,14320
28-10-2020,23 - 00,1099,1317,8689,2460,13565
29-10-2020,00 - 01,973,1223,8377,2356,12929
29-10-2020,01 - 02,986,1346,8142,2282,12756
29-10-2020,02 - 03,1043,1280,8000,2257,12580
29-10-2020,03 - 04,1052,1223,8020,2236,12531
29-10-2020,04 - 05,1047,1346,8220,2281,12894
29-10-2020,05 - 06,979,1393,8690,2413,13475
29-10-2020,06 - 07,973,1454,9685,2752,14864
29-10-2020,07 - 08,992,1559,10468,3043,16062
29-10-2020,08 - 09,1106,1692,10882,3173,16853
29-10-2020,09 - 10,1178,1787,10957,3172,17094
29-10-2020,10 - 11,1124,1820,10993,3187,17124
29-10-2020,11 - 12,1088,1921,10936,3210,17155
29-10-2020,12 - 13,1171,1919,10798,3168,17056
29-10-2020,13 - 14,1208,1873,10694,3146,16921
29-10-2020,14 - 15,1128,1873,10684,3111,16796
29-10-2020,15 - 16,1193,1891,10782,3099,16965
29-10-2020,16 - 17,1306,1948,11202,3123,17579
29-10-2020,17 - 18,1334,2036,11663,3270,18303
29-10-2020,18 - 19,1293,2083,11398,3189,17963
29-10-2020,19 - 20,1209,2104,11135,3101,17549
29-10-2020,20 - 21,1264,1992,10686,2959,16901
29-10-2020,21 - 22,1233,1917,10146,2776,16072
29-10-2020,22 - 23,1186,1749,9599,2610,15144
29-10-2020,23 - 00,1150,1557,9132,2459,14298
30-10-2020,00 - 01,1126,1563,8744,2346,13779
30-10-2020,01 - 02,996,1568,8620,2295,13479
30-10-2020,02 - 03,1024,1602,8533,2279,13438
30-10-2020,03 - 04,1188,1634,8536,2269,13627
30-10-2020,04 - 05,1083,1606,8708,2305,13702
30-10-2020,05 - 06,1025,1614,9161,2427,14227
30-10-2020,06 - 07,1353,1791,10195,2728,16067
30-10-2020,07 - 08,1114,2015,10994,3035,17158
30-10-2020,08 - 09,1054,1916,11355,3139,17464
30-10-2020,09 - 10,1093,1992,11411,3222,17718
30-10-2020,10 - 11,1215,2021,11528,3263,18027
30-10-2020,11 - 12,1204,2005,11362,3243,17814
30-10-2020,12 - 13,1197,2062,11272,3215,17746
30-10-2020,13 - 14,1283,2111,11059,3185,17638
30-10-2020,14 - 15,1219,1875,10936,3134,17164
30-10-2020,15 - 16,1145,1844,10846,3079,16914
30-10-2020,16 - 17,1327,1905,11321,3147,17700
30-10-2020,17 - 18,1194,1895,11577,3228,17894
30-10-2020,18 - 19,1097,1781,11175,3145,17198
30-10-2020,19 - 20,1104,1722,10721,2998,16545
30-10-2020,20 - 21,1102,1644,10449,2842,16037
30-10-2020,21 - 22,1171,1541,9957,2671,15340
30-10-2020,22 - 23,1043,1410,9482,2553,14488
30-10-2020,23 - 00,1017,1243,9077,2410,13747
31-10-2020,00 - 01,965,1257,8604,2202,13028
31-10-2020,01 - 02,1007,1330,8444,2110,12891
31-10-2020,02 - 03,1042,1237,8182,2110,12571
31-10-2020,03 - 04,1034,1418,8073,2045,12570
31-10-2020,04 - 05,892,1489,7992,2007,12380
31-10-2020,05 - 06,846,1463,8158,2007,12474
31-10-2020,06 - 07,1001,1587,8514,2151,13253
31-10-2020,07 - 08,1039,1585,8737,2234,13595
31-10-2020,08 - 09,1020,1705,9057,2351,14133
31-10-2020,09 - 10,1139,1737,9389,2510,14775
31-10-2020,10 - 11,981,1744,9552,2613,14890
31-10-2020,11 - 12,1079,1924,9628,2686,15317
31-10-2020,12 - 13,1108,1856,9536,2677,15177
31-10-2020,13 - 14,1121,1894,9471,2692,15178
31-10-2020,14 - 15,1086,1864,9492,2635,15077
31-10-2020,15 - 16,1204,1958,9615,2654,15431
31-10-2020,16 - 17,1382,2041,10107,2818,16348
31-10-2020,17 - 18,1400,2016,10230,2918,16564
31-10-2020,18 - 19,1227,1918,9937,2866,15948
31-10-2020,19 - 20,1202,1821,9502,2736,15261
31-10-2020,20 - 21,1162,1746,9050,2549,14507
31-10-2020,21 - 22,1038,1666,8662,2445,13811
31-10-2020,22 - 23,966,1859,8287,2317,13429
31-10-2020,23 - 00,864,1639,7949,2196,12648
01-11-2020,00 - 01,904,1585,7688,2126,12303
01-11-2020,01 - 02,1045,1450,7527,2080,12102
01-11-2020,02 - 03,1166,1399,7481,2048,12094
01-11-2020,03 - 04,1057,1261,7298,2001,11617
01-11-2020,04 - 05,943,1226,7179,2027,11375
01-11-2020,05 - 06,815,1245,7255,2042,11357
01-11-2020,06 - 07,805,1367,7535,2092,11799
01-11-2020,07 - 08,899,1386,7755,2185,12225
01-11-2020,08 - 09,1047,1414,8103,2349,12913
01-11-2020,09 - 10,928,1436,8571,2540,13475
01-11-2020,10 - 11,958,1537,8939,2603,14037
01-11-2020,11 - 12,1077,1404,9144,2549,14174
01-11-2020,12 - 13,960,1399,9265,2491,14115
01-11-2020,13 - 14,948,1421,9257,2461,14087
01-11-2020,14 - 15,1040,1463,9401,2508,14412
01-11-2020,15 - 16,1190,1315,9646,2528,14679
01-11-2020,16 - 17,1185,1620,10121,2711,15637
01-11-2020,17 - 18,1149,1559,10283,2881,15872
01-11-2020,18 - 19,1134,1567,10071,2739,15511
01-11-2020,19 - 20,1075,1793,9796,2585,15249
01-11-2020,20 - 21,1068,1689,9338,2481,14576
01-11-2020,21 - 22,1072,1596,8820,2346,13834
01-11-2020,22 - 23,1032,1512,8342,2216,13102
01-11-2020,23 - 00,951,1342,7896,2089,12278
02-11-2020,00 - 01,1029,1243,7693,2005,11970
02-11-2020,01 - 02,1117,1372,7568,1941,11998
02-11-2020,02 - 03,1064,1434,7431,2008,11937
02-11-2020,03 - 04,1035,1313,7425,2027,11800
02-11-2020,04 - 05,1136,1249,7505,2064,11954
02-11-2020,05 - 06,1048,1325,8094,2199,12666
02-11-2020,06 - 07,1199,1684,9275,2570,14728
02-11-2020,07 - 08,1231,1817,10220,2944,16212
02-11-2020,08 - 09,1237,1761,10520,3044,16562
02-11-2020,09 - 10,1270,1780,10566,3072,16688
02-11-2020,10 - 11,1277,1823,10754,3124,16978
02-11-2020,11 - 12,1338,1816,10720,3159,17033
02-11-2020,12 - 13,1282,1885,10769,3092,17028
02-11-2020,13 - 14,1287,1879,10573,3075,16814
02-11-2020,14 - 15,1248,1673,10540,3035,16496
02-11-2020,15 - 16,1295,1637,10606,3046,16584
02-11-2020,16 - 17,1221,1785,10899,3089,16994
02-11-2020,17 - 18,1370,1819,11146,3219,17554
02-11-2020,18 - 19,1153,1777,10905,3092,16927
02-11-2020,19 - 20,1190,1589,10564,2940,16283
02-11-2020,20 - 21,997,1531,10092,2817,15437
02-11-2020,21 - 22,1074,1555,9538,2595,14762
02-11-2020,22 - 23,995,1607,8810,2469,13881
02-11-2020,23 - 00,1014,1540,8248,2389,13191
03-11-2020,00 - 01,906,1658,8011,2329,12904
03-11-2020,01 - 02,872,1742,7748,2286,12648
03-11-2020,02 - 03,867,1712,7729,2281,12589
03-11-2020,03 - 04,919,1568,7783,2351,12621
03-11-2020,04 - 05,911,1501,7895,2374,12681
03-11-2020,05 - 06,972,1804,8362,2493,13631
03-11-2020,06 - 07,1029,1859,9673,2837,15398
03-11-2020,07 - 08,1260,1722,10491,3081,16554
03-11-2020,08 - 09,1330,1879,10629,3182,17020
03-11-2020,09 - 10,1321,1924,10642,3161,17048
03-11-2020,10 - 11,1272,1909,10605,3195,16981
03-11-2020,11 - 12,1169,1759,10545,3180,16653
03-11-2020,12 - 13,874,1911,10498,3224,16507
03-11-2020,13 - 14,1056,1737,10336,3222,16351
03-11-2020,14 - 15,1304,1823,10517,3147,16791
03-11-2020,15 - 16,1503,1976,10682,3178,17339
03-11-2020,16 - 17,1214,2023,11151,3257,17645
03-11-2020,17 - 18,1266,2003,11338,3292,17899
03-11-2020,18 - 19,1134,2002,11044,3160,17340
03-11-2020,19 - 20,1068,1693,10730,3102,16593
03-11-2020,20 - 21,1047,1559,10585,3040,16231
03-11-2020,21 - 22,1101,1651,10041,2935,15728
03-11-2020,22 - 23,990,1616,9587,2633,14826
03-11-2020,23 - 00,878,1504,9088,2453,13923
04-11-2020,00 - 01,962,1605,8760,2377,13704
04-11-2020,01 - 02,1010,1658,8498,2316,13482
04-11-2020,02 - 03,923,1466,8414,2365,13168
04-11-2020,03 - 04,938,1413,8558,2415,13324
04-11-2020,04 - 05,1070,1452,8621,2432,13575
04-11-2020,05 - 06,998,1704,9247,2532,14481
04-11-2020,06 - 07,1103,1993,10403,2878,16377
04-11-2020,07 - 08,1327,2041,11378,3189,17935
04-11-2020,08 - 09,1041,1944,11635,3346,17966
04-11-2020,09 - 10,1208,2062,11579,3354,18203
04-11-2020,10 - 11,1202,2058,11582,3290,18132
04-11-2020,11 - 12,1305,2114,11829,3260,18508
04-11-2020,12 - 13,1299,2100,11163,3167,17729
04-11-2020,13 - 14,1006,2115,11123,3067,17311
04-11-2020,14 - 15,1022,2042,11276,3074,17414
04-11-2020,15 - 16,1064,1989,11486,3186,17725
04-11-2020,16 - 17,1024,1985,11679,3385,18073
04-11-2020,17 - 18,1192,2023,11973,3456,18644
04-11-2020,18 - 19,1029,1899,11743,3221,17892
04-11-2020,19 - 20,1050,1866,11422,3038,17376
04-11-2020,20 - 21,1000,1962,10877,2933,16772
04-11-2020,21 - 22,1001,1890,10208,2791,15890
04-11-2020,22 - 23,983,1722,9540,2641,14886
04-11-2020,23 - 00,1003,1659,9188,2466,14316
05-11-2020,00 - 01,1039,1568,8746,2368,13721
05-11-2020,01 - 02,977,1526,8402,2320,13225
05-11-2020,02 - 03,1004,1556,8314,2274,13148
05-11-2020,03 - 04,1108,1608,8473,2324,13513
05-11-2020,04 - 05,1152,1558,8509,2359,13578
05-11-2020,05 - 06,1102,1569,8932,2527,14130
05-11-2020,06 - 07,1176,1828,10028,2850,15882
05-11-2020,07 - 08,1206,2097,10901,3118,17322
05-11-2020,08 - 09,1125,2158,11008,3172,17463
05-11-2020,09 - 10,1218,2020,11037,3181,17456
05-11-2020,10 - 11,1248,1940,10878,3273,17339
05-11-2020,11 - 12,1221,1905,10760,3374,17260
05-11-2020,12 - 13,1170,2000,10622,3367,17159
05-11-2020,13 - 14,1202,2098,10667,3324,17291
05-11-2020,14 - 15,1200,2075,10603,3256,17134
05-11-2020,15 - 16,1227,1935,10683,3255,17100
05-11-2020,16 - 17,1284,1949,11146,3310,17689
05-11-2020,17 - 18,1511,2026,11358,3381,18276
05-11-2020,18 - 19,1416,2031,11086,3303,17836
05-11-2020,19 - 20,1248,1961,10786,3162,17157
05-11-2020,20 - 21,1185,1976,10286,2928,16375
05-11-2020,21 - 22,1193,1989,9762,2779,15723
05-11-2020,22 - 23,1158,2018,9082,2506,14764
05-11-2020,23 - 00,1134,1927,8437,2337,13835
06-11-2020,00 - 01,1096,1662,8323,2210,13291
06-11-2020,01 - 02,1032,1491,7960,2159,12642
06-11-2020,02 - 03,1000,1653,7854,2149,12656
06-11-2020,03 - 04,993,1755,7886,2125,12759
06-11-2020,04 - 05,1047,1707,8005,2118,12877
06-11-2020,05 - 06,1080,1699,8352,2281,13412
06-11-2020,06 - 07,1128,1977,9449,2591,15145
06-11-2020,07 - 08,1274,1965,10296,2908,16443
06-11-2020,08 - 09,1098,1954,10351,2986,16389
06-11-2020,09 - 10,1310,2036,10382,3016,16744
06-11-2020,10 - 11,1355,1880,10244,3053,16532
06-11-2020,11 - 12,1159,1963,10120,3092,16334
06-11-2020,12 - 13,1214,1899,9991,3128,16232
06-11-2020,13 - 14,1199,1810,9786,3082,15877
06-11-2020,14 - 15,1160,1891,9686,3003,15740
06-11-2020,15 - 16,1168,1966,9816,2966,15916
06-11-2020,16 - 17,1236,2073,10219,2980,16508
06-11-2020,17 - 18,1188,1904,10511,3066,16669
06-11-2020,18 - 19,1122,1933,10273,2996,16324
06-11-2020,19 - 20,1216,1863,9926,2884,15889
06-11-2020,20 - 21,1196,1889,9477,2696,15258
06-11-2020,21 - 22,1168,2076,9099,2528,14871
06-11-2020,22 - 23,1226,2043,8724,2421,14414
06-11-2020,23 - 00,1077,1864,8446,2304,13691
07-11-2020,00 - 01,968,1850,8121,2223,13162
07-11-2020,01 - 02,1046,1664,7954,2209,12873
07-11-2020,02 - 03,1096,1611,7804,2257,12768
07-11-2020,03 - 04,976,1456,7718,2285,12435
07-11-2020,04 - 05,1067,1426,7658,2256,12407
07-11-2020,05 - 06,1116,1498,7804,2288,12706
07-11-2020,06 - 07,1134,1439,8256,2342,13171
07-11-2020,07 - 08,1168,1550,8670,2450,13838
07-11-2020,08 - 09,1198,1790,9111,2582,14681
07-11-2020,09 - 10,1275,1911,9514,2713,15413
07-11-2020,10 - 11,1181,1832,9811,2784,15608
07-11-2020,11 - 12,1109,1839,9805,2796,15549
07-11-2020,12 - 13,1108,1764,9779,2760,15411
07-11-2020,13 - 14,1107,1721,9695,2748,15271
07-11-2020,14 - 15,1113,1979,9687,2707,15486
07-11-2020,15 - 16,1113,2083,9902,2723,15821
07-11-2020,16 - 17,1158,2260,10453,2891,16762
07-11-2020,17 - 18,1194,2056,10643,2956,16849
07-11-2020,18 - 19,1230,1975,10430,2895,16530
07-11-2020,19 - 20,1153,1865,9880,2779,15677
07-11-2020,20 - 21,1079,1847,9580,2645,15151
07-11-2020,21 - 22,1068,1804,9084,2563,14519
07-11-2020,22 - 23,1078,1856,8633,2474,14041
07-11-2020,23 - 00,1043,1818,8216,2391,13468
08-11-2020,00 - 01,1029,1613,7951,2253,12846
08-11-2020,01 - 02,1061,1452,7914,2221,12648
08-11-2020,02 - 03,1043,1530,7915,2204,12692
08-11-2020,03 - 04,1000,1603,7929,2230,12762
08-11-2020,04 - 05,1070,1580,8027,2256,12933
08-11-2020,05 - 06,1156,1565,8193,2259,13173
