,Hours,SE1,SE2,SE3,SE4,SE
30-07-2019,08 - 09,908,1562,7520,2136,12126
30-07-2019,09 - 10,908,1456,7906,2226,12496
30-07-2019,10 - 11,928,1584,8202,2410,13124
30-07-2019,11 - 12,932,1647,8203,2454,13236
30-07-2019,12 - 13,959,1608,8189,2433,13189
30-07-2019,13 - 14,939,1587,8248,2495,13269
30-07-2019,14 - 15,950,1574,8158,2519,13201
30-07-2019,15 - 16,943,1604,8135,2421,13103
30-07-2019,16 - 17,969,1541,7973,2357,12840
30-07-2019,17 - 18,866,1528,8004,2357,12755
30-07-2019,18 - 19,882,1550,7941,2274,12647
30-07-2019,19 - 20,929,1532,7802,2199,12462
30-07-2019,20 - 21,909,1488,7586,2127,12110
30-07-2019,21 - 22,903,1396,7431,2114,11844
30-07-2019,22 - 23,951,1355,7156,2059,11521
30-07-2019,23 - 00,758,1323,6487,1818,10386
31-07-2019,00 - 01,749,1209,6097,1677,9732
31-07-2019,01 - 02,915,1221,5966,1620,9722
31-07-2019,02 - 03,899,1172,5906,1557,9534
31-07-2019,03 - 04,813,1151,5815,1548,9327
31-07-2019,04 - 05,815,1130,5804,1578,9327
31-07-2019,05 - 06,765,1139,5910,1573,9387
31-07-2019,06 - 07,943,1247,6614,1794,10598
31-07-2019,07 - 08,883,1431,7306,2111,11731
31-07-2019,08 - 09,996,1586,7646,2299,12527
31-07-2019,09 - 10,1036,1716,7948,2371,13071
31-07-2019,10 - 11,1075,1689,8276,2409,13449
31-07-2019,11 - 12,1066,1605,8311,2454,13436
31-07-2019,12 - 13,1077,1659,8359,2438,13533
31-07-2019,13 - 14,1015,1588,8370,2397,13370
31-07-2019,14 - 15,972,1571,8276,2362,13181
31-07-2019,15 - 16,975,1559,8183,2305,13022
31-07-2019,16 - 17,950,1532,8061,2279,12822
31-07-2019,17 - 18,1000,1579,8096,2305,12980
31-07-2019,18 - 19,973,1590,8042,2270,12875
31-07-2019,19 - 20,949,1595,7815,2222,12581
31-07-2019,20 - 21,966,1528,7640,2148,12282
31-07-2019,21 - 22,992,1528,7499,2135,12154
31-07-2019,22 - 23,1029,1583,7292,2073,11977
31-07-2019,23 - 00,1008,1439,6762,1912,11121
01-08-2019,00 - 01,856,1279,6373,1758,10266
01-08-2019,01 - 02,915,1384,6265,1607,10171
01-08-2019,02 - 03,869,1314,6230,1579,9992
01-08-2019,03 - 04,834,1340,6186,1609,9969
01-08-2019,04 - 05,832,1305,6146,1636,9919
01-08-2019,05 - 06,874,1229,6195,1647,9945
01-08-2019,06 - 07,895,1418,6812,1824,10949
01-08-2019,07 - 08,1016,1426,7430,2084,11956
01-08-2019,08 - 09,1071,1553,7875,2288,12787
01-08-2019,09 - 10,1062,1463,8066,2357,12948
01-08-2019,10 - 11,983,1502,8159,2355,12999
01-08-2019,11 - 12,977,1566,8220,2366,13129
01-08-2019,12 - 13,958,1551,8205,2335,13049
01-08-2019,13 - 14,971,1582,8191,2329,13073
01-08-2019,14 - 15,999,1562,8089,2342,12992
01-08-2019,15 - 16,983,1508,8065,2324,12880
01-08-2019,16 - 17,932,1563,7975,2296,12766
01-08-2019,17 - 18,1016,1565,7999,2299,12879
01-08-2019,18 - 19,1024,1605,7824,2264,12717
01-08-2019,19 - 20,946,1623,7635,2238,12442
01-08-2019,20 - 21,923,1523,7436,2147,12029
01-08-2019,21 - 22,866,1538,7285,2115,11804
01-08-2019,22 - 23,884,1477,7150,1995,11506
01-08-2019,23 - 00,911,1440,6723,1792,10866
02-08-2019,00 - 01,864,1263,6334,1673,10134
02-08-2019,01 - 02,872,1258,6091,1599,9820
02-08-2019,02 - 03,946,1249,5958,1593,9746
02-08-2019,03 - 04,896,1214,6048,1593,9751
02-08-2019,04 - 05,842,1103,6015,1633,9593
02-08-2019,05 - 06,798,1054,6107,1643,9602
02-08-2019,06 - 07,901,1124,6613,1830,10468
02-08-2019,07 - 08,811,1279,7161,2067,11318
02-08-2019,08 - 09,982,1509,7730,2236,12457
02-08-2019,09 - 10,964,1557,8082,2308,12911
02-08-2019,10 - 11,1121,1585,8203,2364,13273
02-08-2019,11 - 12,924,1609,8232,2379,13144
02-08-2019,12 - 13,1020,1512,8157,2355,13044
02-08-2019,13 - 14,1017,1492,7975,2307,12791
02-08-2019,14 - 15,1051,1469,7875,2211,12606
02-08-2019,15 - 16,963,1513,7778,2124,12378
02-08-2019,16 - 17,1030,1510,7693,2088,12321
02-08-2019,17 - 18,1059,1517,7734,2128,12438
02-08-2019,18 - 19,1016,1518,7678,2103,12315
02-08-2019,19 - 20,1063,1487,7525,2056,12131
02-08-2019,20 - 21,1090,1469,7368,2016,11943
02-08-2019,21 - 22,1015,1418,7227,2004,11664
02-08-2019,22 - 23,914,1444,7062,1970,11390
02-08-2019,23 - 00,922,1434,6608,1853,10817
03-08-2019,00 - 01,935,1309,6245,1710,10199
03-08-2019,01 - 02,962,1380,6060,1625,10027
03-08-2019,02 - 03,898,1423,5923,1564,9808
03-08-2019,03 - 04,876,1255,5866,1525,9522
03-08-2019,04 - 05,728,1217,5767,1512,9224
03-08-2019,05 - 06,875,1296,5603,1468,9242
03-08-2019,06 - 07,893,1312,5832,1496,9533
03-08-2019,07 - 08,1004,1324,6118,1608,10054
03-08-2019,08 - 09,1028,1379,6588,1766,10761
03-08-2019,09 - 10,1055,1425,6896,1905,11281
03-08-2019,10 - 11,1037,1411,7153,1956,11557
03-08-2019,11 - 12,993,1465,7270,1983,11711
03-08-2019,12 - 13,993,1502,7260,1979,11734
03-08-2019,13 - 14,924,1489,7173,1903,11489
03-08-2019,14 - 15,1014,1426,7070,1841,11351
03-08-2019,15 - 16,999,1443,6987,1814,11243
03-08-2019,16 - 17,1017,1495,6991,1883,11386
03-08-2019,17 - 18,1025,1492,7076,1947,11540
03-08-2019,18 - 19,1027,1444,7097,1960,11528
03-08-2019,19 - 20,1007,1428,7067,1986,11488
03-08-2019,20 - 21,993,1429,6891,1950,11263
03-08-2019,21 - 22,1017,1422,6891,1944,11274
03-08-2019,22 - 23,1013,1383,6767,1893,11056
03-08-2019,23 - 00,981,1290,6408,1749,10428
04-08-2019,00 - 01,892,1282,6158,1597,9929
04-08-2019,01 - 02,890,1316,5989,1522,9717
04-08-2019,02 - 03,900,1296,5914,1482,9592
04-08-2019,03 - 04,872,1261,5831,1492,9456
04-08-2019,04 - 05,868,1272,5759,1496,9395
04-08-2019,05 - 06,830,1245,5734,1446,9255
04-08-2019,06 - 07,839,1299,5810,1439,9387
04-08-2019,07 - 08,866,1366,6066,1528,9826
04-08-2019,08 - 09,925,1331,6466,1680,10402
04-08-2019,09 - 10,952,1457,6929,1809,11147
04-08-2019,10 - 11,973,1433,7218,1890,11514
04-08-2019,11 - 12,933,1421,7367,1933,11654
04-08-2019,12 - 13,879,1432,7390,1942,11643
04-08-2019,13 - 14,909,1424,7305,1921,11559
04-08-2019,14 - 15,913,1438,7288,1864,11503
04-08-2019,15 - 16,894,1415,7275,1831,11415
04-08-2019,16 - 17,913,1419,7278,1857,11467
04-08-2019,17 - 18,945,1427,7369,1955,11696
04-08-2019,18 - 19,915,1451,7360,2010,11736
04-08-2019,19 - 20,916,1523,7298,1997,11734
04-08-2019,20 - 21,934,1570,7283,1991,11778
04-08-2019,21 - 22,894,1498,7228,2008,11628
04-08-2019,22 - 23,863,1472,6977,1934,11246
04-08-2019,23 - 00,847,1503,6602,1791,10743
05-08-2019,00 - 01,760,1304,6273,1639,9976
05-08-2019,01 - 02,782,1261,6111,1585,9739
05-08-2019,02 - 03,859,1301,6080,1570,9810
05-08-2019,03 - 04,872,1340,6072,1569,9853
05-08-2019,04 - 05,853,1330,6090,1592,9865
05-08-2019,05 - 06,821,1335,6217,1636,10009
05-08-2019,06 - 07,975,1505,7027,1917,11424
05-08-2019,07 - 08,1080,1608,7888,2224,12800
05-08-2019,08 - 09,1109,1694,8449,2429,13681
05-08-2019,09 - 10,1034,1726,8684,2467,13911
05-08-2019,10 - 11,1050,1617,8871,2513,14051
05-08-2019,11 - 12,1064,1701,8926,2542,14233
05-08-2019,12 - 13,1048,1676,8979,2515,14218
05-08-2019,13 - 14,1036,1616,8921,2481,14054
05-08-2019,14 - 15,1042,1590,8796,2451,13879
05-08-2019,15 - 16,1027,1578,8738,2446,13789
05-08-2019,16 - 17,1036,1613,8545,2372,13566
05-08-2019,17 - 18,1045,1646,8553,2410,13654
05-08-2019,18 - 19,1049,1631,8368,2396,13444
05-08-2019,19 - 20,1066,1585,8186,2343,13180
05-08-2019,20 - 21,1000,1545,7926,2285,12756
05-08-2019,21 - 22,1015,1581,7782,2254,12632
05-08-2019,22 - 23,990,1501,7411,2152,12054
05-08-2019,23 - 00,854,1384,6892,1913,11043
06-08-2019,00 - 01,827,1311,6550,1756,10444
06-08-2019,01 - 02,827,1269,6399,1653,10148
06-08-2019,02 - 03,851,1247,6265,1667,10030
06-08-2019,03 - 04,885,1291,6225,1678,10079
06-08-2019,04 - 05,801,1306,6157,1690,9954
06-08-2019,05 - 06,829,1334,6245,1709,10117
06-08-2019,06 - 07,925,1427,6974,1936,11262
06-08-2019,07 - 08,1095,1576,7843,2324,12838
06-08-2019,08 - 09,1124,1725,8406,2506,13761
06-08-2019,09 - 10,1068,1652,8629,2553,13902
06-08-2019,10 - 11,1024,1608,8706,2576,13914
06-08-2019,11 - 12,1085,1691,8784,2545,14105
06-08-2019,12 - 13,1072,1613,8759,2442,13886
06-08-2019,13 - 14,1049,1604,8798,2392,13843
06-08-2019,14 - 15,1064,1538,8523,2383,13508
06-08-2019,15 - 16,1053,1570,8447,2404,13474
06-08-2019,16 - 17,1045,1574,8329,2338,13286
06-08-2019,17 - 18,1084,1590,8286,2399,13359
06-08-2019,18 - 19,1027,1593,8206,2414,13240
06-08-2019,19 - 20,998,1510,8056,2407,12971
06-08-2019,20 - 21,986,1550,7860,2351,12747
06-08-2019,21 - 22,1003,1478,7781,2295,12557
06-08-2019,22 - 23,938,1451,7334,2114,11837
06-08-2019,23 - 00,983,1453,6847,1925,11208
07-08-2019,00 - 01,929,1559,6538,1763,10789
07-08-2019,01 - 02,854,1401,6332,1643,10230
07-08-2019,02 - 03,857,1302,6223,1580,9962
07-08-2019,03 - 04,874,1344,6284,1673,10175
07-08-2019,04 - 05,898,1322,6342,1731,10293
07-08-2019,05 - 06,883,1399,6498,1811,10591
07-08-2019,06 - 07,882,1441,7217,2041,11581
07-08-2019,07 - 08,1017,1609,8124,2367,13117
07-08-2019,08 - 09,967,1545,8576,2560,13648
07-08-2019,09 - 10,1013,1589,8788,2590,13980
07-08-2019,10 - 11,1035,1710,8904,2628,14277
07-08-2019,11 - 12,1008,1724,8923,2555,14210
07-08-2019,12 - 13,1062,1605,8922,2574,14163
07-08-2019,13 - 14,966,1619,8895,2556,14036
07-08-2019,14 - 15,970,1581,8781,2543,13875
07-08-2019,15 - 16,998,1607,8766,2530,13901
07-08-2019,16 - 17,1033,1589,8547,2455,13624
07-08-2019,17 - 18,995,1711,8519,2335,13560
07-08-2019,18 - 19,1007,1609,8430,2411,13457
07-08-2019,19 - 20,972,1611,8199,2389,13171
07-08-2019,20 - 21,1008,1542,8050,2303,12903
07-08-2019,21 - 22,997,1484,7957,2262,12700
07-08-2019,22 - 23,883,1460,7574,2114,12031
07-08-2019,23 - 00,806,1514,7123,1930,11373
08-08-2019,00 - 01,816,1410,6708,1769,10703
08-08-2019,01 - 02,779,1412,6472,1688,10351
08-08-2019,02 - 03,784,1446,6372,1691,10293
08-08-2019,03 - 04,761,1418,6270,1670,10119
08-08-2019,04 - 05,790,1355,6315,1679,10139
08-08-2019,05 - 06,803,1276,6474,1701,10254
08-08-2019,06 - 07,961,1394,7227,1987,11569
08-08-2019,07 - 08,993,1582,8142,2368,13085
08-08-2019,08 - 09,1041,1716,8568,2547,13872
08-08-2019,09 - 10,978,1728,8613,2521,13840
08-08-2019,10 - 11,1045,1710,8832,2579,14166
08-08-2019,11 - 12,1047,1662,8837,2635,14181
08-08-2019,12 - 13,1055,1683,8880,2566,14184
08-08-2019,13 - 14,1071,1671,8894,2551,14187
08-08-2019,14 - 15,957,1547,8813,2535,13852
08-08-2019,15 - 16,1008,1486,8668,2489,13651
08-08-2019,16 - 17,943,1491,8342,2553,13329
08-08-2019,17 - 18,982,1509,8290,2592,13373
08-08-2019,18 - 19,1005,1497,8168,2496,13166
08-08-2019,19 - 20,968,1580,8144,2477,13169
08-08-2019,20 - 21,966,1618,8089,2391,13064
08-08-2019,21 - 22,944,1588,7991,2388,12911
08-08-2019,22 - 23,890,1507,7570,2182,12149
08-08-2019,23 - 00,919,1396,7021,1951,11287
09-08-2019,00 - 01,851,1370,6712,1836,10769
09-08-2019,01 - 02,865,1375,6515,1780,10535
09-08-2019,02 - 03,894,1356,6442,1730,10422
09-08-2019,03 - 04,865,1322,6493,1734,10414
09-08-2019,04 - 05,848,1322,6476,1714,10360
09-08-2019,05 - 06,842,1233,6635,1774,10484
09-08-2019,06 - 07,991,1466,7451,2067,11975
09-08-2019,07 - 08,1084,1665,8238,2422,13409
09-08-2019,08 - 09,1161,1788,8703,2567,14219
09-08-2019,09 - 10,1017,1734,8769,2606,14126
09-08-2019,10 - 11,1041,1641,8816,2635,14133
09-08-2019,11 - 12,1031,1690,8859,2596,14176
09-08-2019,12 - 13,1088,1692,8866,2526,14172
09-08-2019,13 - 14,1104,1548,8685,2478,13815
09-08-2019,14 - 15,1042,1603,8540,2369,13554
09-08-2019,15 - 16,1060,1571,8374,2302,13307
09-08-2019,16 - 17,1029,1506,8251,2280,13066
09-08-2019,17 - 18,999,1549,8290,2286,13124
09-08-2019,18 - 19,1083,1526,8202,2259,13070
09-08-2019,19 - 20,1070,1558,7886,2218,12732
09-08-2019,20 - 21,973,1490,7647,2162,12272
09-08-2019,21 - 22,988,1451,7488,2144,12071
09-08-2019,22 - 23,954,1445,7123,2017,11539
09-08-2019,23 - 00,767,1310,6750,1858,10685
10-08-2019,00 - 01,914,1143,6459,1676,10192
10-08-2019,01 - 02,869,1160,6205,1665,9899
10-08-2019,02 - 03,877,1165,6090,1599,9731
10-08-2019,03 - 04,890,1143,6022,1589,9644
10-08-2019,04 - 05,894,1103,5922,1537,9456
10-08-2019,05 - 06,877,1077,5835,1529,9318
10-08-2019,06 - 07,867,1127,6089,1559,9642
10-08-2019,07 - 08,875,1193,6559,1687,10314
10-08-2019,08 - 09,901,1378,7102,1970,11351
10-08-2019,09 - 10,938,1506,7486,2221,12151
10-08-2019,10 - 11,976,1496,7755,2344,12571
10-08-2019,11 - 12,988,1533,7875,2393,12789
10-08-2019,12 - 13,1005,1385,7923,2319,12632
10-08-2019,13 - 14,1043,1418,7860,2213,12534
10-08-2019,14 - 15,1023,1510,7705,2146,12384
10-08-2019,15 - 16,978,1507,7708,2238,12431
10-08-2019,16 - 17,924,1545,7714,2366,12549
10-08-2019,17 - 18,961,1596,7799,2362,12718
10-08-2019,18 - 19,909,1505,7848,2323,12585
10-08-2019,19 - 20,911,1334,7777,2288,12310
10-08-2019,20 - 21,899,1350,7650,2090,11989
10-08-2019,21 - 22,862,1328,7490,2057,11737
10-08-2019,22 - 23,839,1205,7071,1961,11076
10-08-2019,23 - 00,800,1275,6708,1838,10621
11-08-2019,00 - 01,842,1230,6537,1726,10335
11-08-2019,01 - 02,814,1141,6395,1664,10014
11-08-2019,02 - 03,793,1202,6298,1672,9965
11-08-2019,03 - 04,760,1325,6202,1623,9910
11-08-2019,04 - 05,820,1338,6066,1642,9866
11-08-2019,05 - 06,851,1249,5976,1622,9698
11-08-2019,06 - 07,851,1161,6055,1626,9693
11-08-2019,07 - 08,859,1138,6304,1721,10022
11-08-2019,08 - 09,914,1320,6723,1818,10775
11-08-2019,09 - 10,959,1479,7070,1966,11474
11-08-2019,10 - 11,1004,1520,7435,2102,12061
11-08-2019,11 - 12,956,1473,7598,2087,12114
11-08-2019,12 - 13,943,1438,7670,2082,12133
11-08-2019,13 - 14,862,1435,7700,2081,12078
11-08-2019,14 - 15,966,1445,7662,2084,12157
11-08-2019,15 - 16,1028,1469,7611,2106,12214
11-08-2019,16 - 17,942,1478,7659,2060,12139
11-08-2019,17 - 18,938,1454,7759,2079,12230
11-08-2019,18 - 19,951,1462,7796,2177,12386
11-08-2019,19 - 20,982,1430,7770,2229,12411
11-08-2019,20 - 21,987,1401,7661,2238,12287
11-08-2019,21 - 22,981,1500,7583,2325,12389
11-08-2019,22 - 23,966,1419,7142,2207,11734
11-08-2019,23 - 00,892,1370,6702,1987,10951
12-08-2019,00 - 01,869,1312,6396,1817,10394
12-08-2019,01 - 02,924,1306,6352,1782,10364
12-08-2019,02 - 03,869,1305,6275,1758,10207
12-08-2019,03 - 04,823,1291,6228,1702,10044
12-08-2019,04 - 05,721,1302,6282,1787,10092
12-08-2019,05 - 06,867,1378,6517,1847,10609
12-08-2019,06 - 07,940,1477,7494,2200,12111
12-08-2019,07 - 08,883,1550,8492,2608,13533
12-08-2019,08 - 09,907,1508,8912,2779,14106
12-08-2019,09 - 10,868,1543,8961,2686,14058
12-08-2019,10 - 11,1012,1453,9231,2627,14323
12-08-2019,11 - 12,989,1421,9333,2624,14367
12-08-2019,12 - 13,973,1644,9349,2552,14518
12-08-2019,13 - 14,1056,1629,9300,2625,14610
12-08-2019,14 - 15,1029,1594,9210,2630,14463
12-08-2019,15 - 16,1058,1403,9037,2578,14076
12-08-2019,16 - 17,1006,1443,8964,2524,13937
12-08-2019,17 - 18,1038,1501,9005,2572,14116
12-08-2019,18 - 19,988,1568,8843,2558,13957
12-08-2019,19 - 20,930,1473,8768,2532,13703
12-08-2019,20 - 21,981,1558,8586,2463,13588
12-08-2019,21 - 22,1045,1553,8547,2383,13528
12-08-2019,22 - 23,938,1424,7899,2214,12475
12-08-2019,23 - 00,969,1345,7302,2006,11622
13-08-2019,00 - 01,956,1181,6838,1877,10852
13-08-2019,01 - 02,898,1270,6753,1824,10745
13-08-2019,02 - 03,844,1284,6678,1761,10567
13-08-2019,03 - 04,795,1302,6631,1757,10485
13-08-2019,04 - 05,753,1321,6691,1768,10533
13-08-2019,05 - 06,796,1287,6844,1866,10793
13-08-2019,06 - 07,897,1377,7681,2151,12106
13-08-2019,07 - 08,953,1492,8503,2538,13486
13-08-2019,08 - 09,964,1577,8985,2765,14291
13-08-2019,09 - 10,929,1579,8947,2829,14284
13-08-2019,10 - 11,963,1495,9014,2818,14290
13-08-2019,11 - 12,918,1529,9049,2828,14324
13-08-2019,12 - 13,1016,1583,9049,2776,14424
13-08-2019,13 - 14,973,1515,8956,2678,14122
13-08-2019,14 - 15,945,1494,8922,2612,13973
13-08-2019,15 - 16,1023,1514,8951,2581,14069
13-08-2019,16 - 17,984,1556,8866,2510,13916
13-08-2019,17 - 18,933,1591,8774,2526,13824
13-08-2019,18 - 19,965,1709,8652,2620,13946
13-08-2019,19 - 20,1009,1675,8390,2588,13662
13-08-2019,20 - 21,998,1514,8420,2501,13433
13-08-2019,21 - 22,919,1560,8521,2411,13411
13-08-2019,22 - 23,880,1548,7708,2134,12270
13-08-2019,23 - 00,924,1420,7093,1987,11424
14-08-2019,00 - 01,739,1232,6765,1934,10670
14-08-2019,01 - 02,788,1164,6605,1850,10407
14-08-2019,02 - 03,834,1147,6477,1793,10251
14-08-2019,03 - 04,843,1147,6353,1755,10098
14-08-2019,04 - 05,804,1061,6240,1812,9917
14-08-2019,05 - 06,772,1030,6526,1886,10214
14-08-2019,06 - 07,978,1117,7570,2224,11889
14-08-2019,07 - 08,972,1366,8589,2626,13553
14-08-2019,08 - 09,964,1480,8909,2792,14145
14-08-2019,09 - 10,918,1493,8812,2735,13958
14-08-2019,10 - 11,871,1402,8915,2788,13976
14-08-2019,11 - 12,905,1496,8939,2809,14149
14-08-2019,12 - 13,1099,1574,8963,2757,14393
14-08-2019,13 - 14,1049,1564,8815,2732,14160
14-08-2019,14 - 15,1053,1548,8822,2635,14058
14-08-2019,15 - 16,981,1586,8765,2558,13890
14-08-2019,16 - 17,987,1586,8667,2481,13721
14-08-2019,17 - 18,1033,1724,8800,2552,14109
14-08-2019,18 - 19,962,1660,8751,2485,13858
14-08-2019,19 - 20,954,1694,8630,2465,13743
14-08-2019,20 - 21,934,1653,8539,2403,13529
14-08-2019,21 - 22,923,1522,8451,2379,13275
14-08-2019,22 - 23,866,1409,7866,2129,12270
14-08-2019,23 - 00,889,1389,7406,1893,11577
15-08-2019,00 - 01,772,1356,6981,1834,10943
15-08-2019,01 - 02,884,1254,6731,1804,10673
15-08-2019,02 - 03,800,1290,6690,1814,10594
15-08-2019,03 - 04,862,1253,6665,1837,10617
15-08-2019,04 - 05,818,1247,6748,1896,10709
15-08-2019,05 - 06,835,1136,6888,2009,10868
15-08-2019,06 - 07,976,1382,7742,2236,12336
15-08-2019,07 - 08,969,1516,8623,2531,13639
15-08-2019,08 - 09,973,1748,9057,2710,14488
15-08-2019,09 - 10,970,1676,9071,2754,14471
15-08-2019,10 - 11,1020,1670,9221,2773,14684
15-08-2019,11 - 12,1038,1669,9190,2698,14595
15-08-2019,12 - 13,1051,1636,9229,2697,14613
15-08-2019,13 - 14,1029,1566,9177,2712,14484
15-08-2019,14 - 15,988,1595,9118,2658,14359
15-08-2019,15 - 16,1046,1640,9037,2614,14337
15-08-2019,16 - 17,988,1649,8959,2553,14149
15-08-2019,17 - 18,960,1681,8925,2598,14164
15-08-2019,18 - 19,965,1666,8817,2573,14021
15-08-2019,19 - 20,1033,1653,8679,2595,13960
15-08-2019,20 - 21,981,1680,8598,2647,13906
15-08-2019,21 - 22,824,1565,8346,2501,13236
15-08-2019,22 - 23,835,1397,7775,2351,12358
15-08-2019,23 - 00,812,1429,7259,2142,11642
16-08-2019,00 - 01,853,1244,6848,1996,10941
16-08-2019,01 - 02,826,1281,6684,1944,10735
16-08-2019,02 - 03,886,1239,6657,1888,10670
16-08-2019,03 - 04,892,1293,6716,1880,10781
16-08-2019,04 - 05,825,1395,6691,1894,10805
16-08-2019,05 - 06,878,1301,6843,1993,11015
16-08-2019,06 - 07,953,1441,7562,2240,12196
16-08-2019,07 - 08,1089,1442,8601,2534,13666
16-08-2019,08 - 09,1088,1479,9056,2703,14326
16-08-2019,09 - 10,1070,1579,9246,2662,14557
16-08-2019,10 - 11,1017,1648,9270,2717,14652
16-08-2019,11 - 12,1022,1654,9259,2679,14614
16-08-2019,12 - 13,1046,1592,9175,2635,14448
16-08-2019,13 - 14,1087,1475,9067,2519,14148
16-08-2019,14 - 15,1085,1445,8872,2433,13835
16-08-2019,15 - 16,1079,1449,8689,2331,13548
16-08-2019,16 - 17,1092,1495,8558,2315,13460
16-08-2019,17 - 18,1151,1585,8576,2443,13755
16-08-2019,18 - 19,1139,1551,8429,2441,13560
16-08-2019,19 - 20,899,1546,8226,2407,13078
16-08-2019,20 - 21,856,1596,8088,2302,12842
16-08-2019,21 - 22,1025,1452,7999,2217,12693
16-08-2019,22 - 23,1083,1318,7536,2052,11989
16-08-2019,23 - 00,1000,1265,7063,1907,11235
17-08-2019,00 - 01,967,1135,6804,1747,10653
17-08-2019,01 - 02,902,1172,6626,1711,10411
17-08-2019,02 - 03,857,1198,6483,1694,10232
17-08-2019,03 - 04,822,1227,6354,1624,10027
17-08-2019,04 - 05,883,1294,6315,1635,10127
17-08-2019,05 - 06,952,1301,6188,1579,10020
17-08-2019,06 - 07,987,1308,6226,1593,10114
17-08-2019,07 - 08,1050,1329,6605,1797,10781
17-08-2019,08 - 09,995,1462,7274,2094,11825
17-08-2019,09 - 10,1162,1504,7659,2272,12597
17-08-2019,10 - 11,1154,1475,7976,2337,12942
17-08-2019,11 - 12,1186,1630,8076,2318,13210
17-08-2019,12 - 13,1139,1635,8082,2307,13163
17-08-2019,13 - 14,1039,1499,8087,2326,12951
17-08-2019,14 - 15,996,1574,8023,2330,12923
17-08-2019,15 - 16,1013,1647,7899,2269,12828
17-08-2019,16 - 17,1116,1596,7814,2229,12755
17-08-2019,17 - 18,1139,1520,7961,2249,12869
17-08-2019,18 - 19,956,1510,7881,2285,12632
17-08-2019,19 - 20,1017,1507,7918,2218,12660
17-08-2019,20 - 21,1056,1407,7748,2229,12440
17-08-2019,21 - 22,953,1359,7612,2209,12133
17-08-2019,22 - 23,928,1311,7174,2115,11528
17-08-2019,23 - 00,1075,1243,6819,1944,11081
18-08-2019,00 - 01,1072,1242,6618,1819,10751
18-08-2019,01 - 02,1045,1189,6466,1683,10383
18-08-2019,02 - 03,974,1219,6372,1644,10209
18-08-2019,03 - 04,954,1268,6253,1654,10129
18-08-2019,04 - 05,999,1260,6148,1645,10052
18-08-2019,05 - 06,1007,1220,6082,1652,9961
18-08-2019,06 - 07,976,1189,6203,1642,10010
18-08-2019,07 - 08,990,1232,6456,1726,10404
18-08-2019,08 - 09,1020,1334,6872,1866,11092
18-08-2019,09 - 10,971,1480,7297,2003,11751
18-08-2019,10 - 11,1101,1532,7527,2119,12279
18-08-2019,11 - 12,1109,1604,7678,2169,12560
18-08-2019,12 - 13,1101,1460,7773,2195,12529
18-08-2019,13 - 14,1112,1482,7717,2190,12501
18-08-2019,14 - 15,1113,1480,7677,2195,12465
18-08-2019,15 - 16,1025,1454,7699,2212,12390
18-08-2019,16 - 17,1077,1584,7810,2257,12728
18-08-2019,17 - 18,1084,1596,8091,2345,13116
18-08-2019,18 - 19,1076,1629,8112,2385,13202
18-08-2019,19 - 20,1175,1718,8075,2339,13307
18-08-2019,20 - 21,1083,1609,8016,2253,12961
18-08-2019,21 - 22,1001,1641,7800,2167,12609
18-08-2019,22 - 23,1084,1564,7414,2082,12144
18-08-2019,23 - 00,1086,1550,6955,1963,11554
19-08-2019,00 - 01,1077,1406,6653,1760,10896
19-08-2019,01 - 02,1015,1433,6412,1700,10560
19-08-2019,02 - 03,963,1446,6356,1731,10496
19-08-2019,03 - 04,1018,1452,6352,1767,10589
19-08-2019,04 - 05,1021,1418,6492,1768,10699
19-08-2019,05 - 06,1033,1383,6729,1887,11032
19-08-2019,06 - 07,1102,1532,7618,2208,12460
19-08-2019,07 - 08,1149,1690,8606,2584,14029
19-08-2019,08 - 09,1161,1794,8990,2757,14702
19-08-2019,09 - 10,1179,1727,9080,2683,14669
19-08-2019,10 - 11,1300,1644,8981,2688,14613
19-08-2019,11 - 12,1223,1581,9069,2705,14578
19-08-2019,12 - 13,1198,1602,9200,2710,14710
19-08-2019,13 - 14,1153,1596,9132,2716,14597
19-08-2019,14 - 15,1168,1637,9079,2624,14508
19-08-2019,15 - 16,1174,1440,8966,2539,14119
19-08-2019,16 - 17,1116,1461,8718,2510,13805
19-08-2019,17 - 18,1168,1703,8767,2489,14127
19-08-2019,18 - 19,1132,1553,8722,2564,13971
19-08-2019,19 - 20,1121,1560,8823,2630,14134
19-08-2019,20 - 21,1064,1357,8532,2607,13560
19-08-2019,21 - 22,1018,1296,8196,2447,12957
19-08-2019,22 - 23,944,1372,7670,2160,12146
19-08-2019,23 - 00,943,1412,7091,2026,11472
20-08-2019,00 - 01,948,1434,6739,1892,11013
20-08-2019,01 - 02,935,1332,6525,1818,10610
20-08-2019,02 - 03,988,1334,6445,1804,10571
20-08-2019,03 - 04,1047,1279,6491,1849,10666
20-08-2019,04 - 05,1091,1288,6548,1855,10782
20-08-2019,05 - 06,1034,1263,6765,1929,10991
20-08-2019,06 - 07,1069,1310,7848,2242,12469
20-08-2019,07 - 08,1011,1528,8872,2622,14033
20-08-2019,08 - 09,1154,1695,9119,2752,14720
20-08-2019,09 - 10,1145,1686,9043,2731,14605
